lane_id,departure_site_id,arrival_site_id,physical_legs,vehicle_distance_km,emissions_kgco2_min,emissions_kgco2_max,waybills
lane_00005,site_0020,site_0191,1,28.02,8.6469158583808,14.241215293733118,1
lane_01117,site_1044,site_1048,1,28.0,8.64074389845333,14.231050257834665,1
lane_02636,site_2128,site_1463,1,28.0,8.64074389845333,14.231050257834665,1
lane_01256,site_1145,site_1133,2,28.0,8.64074389845333,14.231050257834665,2
lane_01119,site_1044,site_1050,2,28.0,8.64074389845333,14.231050257834665,2
lane_01909,site_1582,site_1497,1,28.0,8.64074389845333,14.231050257834665,1
lane_01867,site_1561,site_1497,1,27.95,8.625313998634665,14.205637668088528,1
lane_00041,site_0163,site_0191,1,27.92,8.616056058743466,14.190390114240852,1
lane_00304,site_0355,site_0368,1,27.86,8.597540178961065,14.159895006545488,1
lane_00007,site_0024,site_0191,1,27.81,8.582110279142398,14.134482416799356,1
lane_02860,site_2316,site_0713,1,27.77,8.569766359287465,14.114152345002449,1
lane_02627,site_2128,site_1453,2,18.26,14.10479246046229,14.10479246046229,2
lane_02243,site_1847,site_1788,3,27.75,8.563594399359998,14.103987309103996,3
lane_01146,site_1063,site_1068,1,18.24,14.089343618775036,14.089343618775036,1
lane_02610,site_2128,site_1039,1,27.72,8.554336459468798,14.088739755256316,1
lane_01860,site_1546,site_1497,1,27.54,8.498788820121598,13.997254432170237,1
lane_01583,site_1376,site_1369,1,18.09,13.973477306120637,13.973477306120637,1
lane_03014,site_2373,site_2374,1,27.48,8.480272940339198,13.966759324474877,1
lane_00037,site_0152,site_0255,1,27.44,8.467929020484265,13.946429252677971,1
lane_02625,site_2128,site_1451,1,27.44,8.467929020484265,13.946429252677971,1
lane_01430,site_1278,site_1279,3,23.34,10.811384239910613,13.917997345338238,3
lane_01187,site_1075,site_1063,1,27.31,8.427811280955732,13.880356519338022,1
lane_02306,site_1855,site_1814,1,17.95,13.865335414309863,13.865335414309863,1
lane_00807,site_0782,site_0793,3,20.25,12.511004614415995,13.858667754623996,4
lane_02015,site_1688,site_1430,1,17.9,13.826713310091728,13.826713310091728,1
lane_00678,site_0665,site_0660,1,27.19,8.390779521390932,13.819366303947305,1
lane_00210,site_0241,site_0255,1,27.18,8.387693541427199,13.814283785998075,1
lane_02631,site_2128,site_1457,2,27.02,8.338317862007466,13.732963498810449,1
lane_01364,site_1222,site_1236,2,21.44,11.588749665489917,13.729038385938772,2
lane_01343,site_1202,site_1199,1,27.01,8.335231882043733,13.727880980861222,1
lane_01158,site_1063,site_1080,1,27.0,8.332145902079997,13.722798462911996,1
lane_00472,site_0504,site_0503,1,27.0,8.332145902079997,13.722798462911996,1
lane_02712,site_2182,site_2175,2,26.96,8.319801982225064,13.70246839111509,2
lane_02326,site_1855,site_1880,1,17.72,13.687673734906449,13.687673734906449,1
lane_01875,site_1573,site_1543,1,26.84,8.282770222660266,13.641478175724371,2
lane_01298,site_1187,site_1223,2,26.810000000000002,8.273512282769065,13.62623062187669,3
lane_00392,site_0393,site_0391,1,17.62,13.610429526470185,13.610429526470185,1
lane_01306,site_1187,site_1240,2,26.76,8.258082382950398,13.600818032130558,2
lane_00277,site_0328,site_0329,1,26.75,8.254996402986665,13.595735514181332,1
lane_00677,site_0665,site_0659,1,26.69,8.236480523204266,13.565240406485973,1
lane_01914,site_1590,site_1588,1,26.68,8.233394543240532,13.560157888536741,1
lane_02408,site_1907,site_1919,1,26.66,8.227222583313065,13.54999285263829,1
lane_02236,site_1842,site_1895,1,26.66,8.227222583313065,13.54999285263829,1
lane_00314,site_0361,site_0359,1,17.52,13.533185318033917,13.533185318033917,1
lane_01299,site_1187,site_1227,2,26.54,8.190190823748265,13.48900263724757,2
lane_02737,site_2192,site_2182,13,17.42,13.45594110959765,13.45594110959765,13
lane_00078,site_0164,site_0169,1,26.45,8.162417004074666,13.443259975704528,1
lane_00136,site_0191,site_0110,2,26.4,8.146987104255997,13.417847385958396,2
lane_02486,site_2064,site_2066,2,26.4,8.146987104255997,13.417847385958396,2
lane_00319,site_0361,site_0365,1,17.29,13.355523638630503,13.355523638630503,1
lane_02632,site_2128,site_1458,2,26.14,8.06675162519893,13.285701919278505,2
lane_00619,site_0665,site_0518,1,26.09,8.051321725380266,13.26028932953237,1
lane_02973,site_2328,site_2339,1,26.07,8.045149765452798,13.250124293633917,1
lane_00939,site_0895,site_0901,1,26.0,8.023547905706666,13.214546667989328,1
lane_02808,site_2249,site_2260,1,26.0,8.023547905706666,13.214546667989328,1
lane_00940,site_0895,site_0902,1,26.0,8.023547905706666,13.214546667989328,2
lane_00908,site_0857,site_0872,1,25.98,8.017375945779198,13.204381632090875,1
lane_00405,site_0407,site_0402,1,25.95,8.008118005887999,13.189134078243196,1
lane_00039,site_0160,site_0191,1,25.93,8.001946045960532,13.178969042344743,1
lane_02447,site_2011,site_2010,1,25.88,7.986516146141865,13.153556452598611,1
lane_02436,site_1998,site_2001,1,25.88,7.986516146141865,13.153556452598611,1
lane_02370,site_1895,site_1824,1,25.8,7.961828306431998,13.112896309004796,1
lane_01526,site_1339,site_1342,1,25.73,7.940226446685864,13.07731868336021,2
lane_00640,site_0665,site_0580,1,25.73,7.940226446685864,13.07731868336021,1
lane_00684,site_0665,site_0676,1,25.73,7.940226446685864,13.07731868336021,1
lane_01127,site_1061,site_1063,1,25.62,7.906280667084799,13.021410985918717,1
lane_01189,site_1082,site_1063,1,25.61,7.903194687121065,13.01632846796949,1
lane_01271,site_1187,site_1180,1,25.44,7.850733027737599,12.929925662832638,1
lane_00900,site_0857,site_0863,1,25.43,7.847647047773865,12.92484314488341,1
lane_00701,site_0678,site_0686,1,25.42,7.844561067810131,12.919760626934185,1
lane_00610,site_0649,site_0686,1,25.42,7.844561067810131,12.919760626934185,1
lane_01332,site_1199,site_1215,2,20.16,10.896884013818877,12.909394303196157,2
lane_02027,site_1701,site_1703,2,25.38,7.832217147955197,12.899430555137275,2
lane_00626,site_0665,site_0539,1,25.31,7.810615288209064,12.86385292949269,1
lane_02028,site_1701,site_1704,1,25.3,7.807529308245332,12.858770411543464,1
lane_00776,site_0768,site_0769,1,25.25,7.792099408426665,12.83335782179733,1
lane_00936,site_0895,site_0897,1,25.21,7.779755488571731,12.813027750000426,1
lane_02702,site_2153,site_2154,2,25.2,7.776669508607998,12.807945232051196,2
lane_02290,site_1847,site_1895,1,16.57,12.799365337889384,12.799365337889384,1
lane_02019,site_1701,site_1694,1,25.16,7.764325588753066,12.787615160254289,1
lane_01671,site_1467,site_2095,1,25.13,7.755067648861865,12.77236760640661,1
lane_00832,site_0798,site_0782,1,25.01,7.718035889297065,12.71137739101589,1
lane_02694,site_2139,site_2342,1,25.0,7.714949909333332,12.706294873066664,1
lane_02037,site_1705,site_1708,1,25.0,7.714949909333332,12.706294873066664,3
lane_01102,site_0987,site_0964,1,25.0,7.714949909333332,12.706294873066664,1
lane_00558,site_0555,site_0686,1,25.0,7.714949909333332,12.706294873066664,1
lane_01531,site_1339,site_1347,1,25.0,7.714949909333332,12.706294873066664,1
lane_01537,site_1339,site_1356,1,25.0,7.714949909333332,12.706294873066664,1
lane_00648,site_0665,site_0598,1,25.0,7.714949909333332,12.706294873066664,1
lane_00150,site_0191,site_0155,1,24.86,7.671746189841064,12.635139621777489,1
lane_00081,site_0164,site_0177,2,24.86,7.671746189841064,12.635139621777489,2
lane_00321,site_0361,site_0367,1,16.3,12.590805975111465,12.590805975111465,1
lane_01278,site_1187,site_1191,1,24.73,7.631628450312532,12.569066888437543,1
lane_02043,site_1717,site_1715,1,24.71,7.625456490385065,12.55890185253909,1
lane_02462,site_2018,site_2021,1,24.63,7.600768650675199,12.518241708945277,1
lane_01912,site_1588,site_1589,1,24.51,7.563736891110398,12.457251493554558,1
lane_00951,site_0895,site_0913,1,24.49,7.557564931182931,12.447086457656104,1
lane_02630,site_2128,site_1456,3,24.48,7.554478951219199,12.442003939706877,3
lane_00847,site_0819,site_0818,1,24.4,7.52979111150933,12.401343796113062,1
lane_00430,site_0469,site_0452,1,24.3,7.498931311871997,12.350518616620796,1
lane_01272,site_1187,site_1181,1,24.28,7.492759351944532,12.340353580722343,1
lane_01346,site_1210,site_1232,1,24.27,7.489673371980798,12.335271062773115,1
lane_00432,site_0469,site_0461,1,24.23,7.477329452125867,12.31494099097621,1
lane_02458,site_2011,site_2024,1,24.13,7.446469652488531,12.264115811483943,1
lane_00942,site_0895,site_0904,1,24.07,7.427953772706132,12.233620703788585,1
lane_00018,site_0064,site_0255,1,24.05,7.421781812778664,12.223455667890132,1
lane_02781,site_2234,site_2235,1,24.0,7.406351912959999,12.198043078143998,1
lane_02442,site_1998,site_2007,1,24.0,7.406351912959999,12.198043078143998,1
lane_03016,site_2373,site_2376,1,24.0,7.406351912959999,12.198043078143998,1
lane_02425,site_1991,site_1992,1,23.98,7.4001799530325325,12.187878042245543,1
lane_00852,site_0819,site_0824,1,41.9,12.098110856831997,12.098110856831997,1
lane_02264,site_1847,site_1844,4,23.76,7.332288393830399,12.076062647362559,4
lane_01241,site_1133,site_1144,1,23.76,7.332288393830399,12.076062647362559,1
lane_00246,site_0280,site_0255,1,23.71,7.316858494011731,12.050650057616425,1
lane_02415,site_1954,site_1958,1,23.53,7.261310854664531,11.959164734530344,1
lane_01213,site_1119,site_1117,1,15.46,11.941954624246824,11.941954624246824,1
lane_02229,site_1807,site_1867,1,23.47,7.242794974882131,11.928669626834983,1
lane_00591,site_0611,site_0628,1,23.4,7.221193115135997,11.893092001190398,1
lane_00415,site_0411,site_0412,1,23.33,7.199591255389864,11.85751437554581,1
lane_01516,site_1339,site_1330,1,23.33,7.199591255389864,11.85751437554581,1
lane_01349,site_1222,site_1177,1,23.31,7.193419295462398,11.847349339647357,1
lane_00350,site_0385,site_0383,2,18.48,9.988810346000637,11.833611444596478,2
lane_01876,site_1573,site_1545,1,23.25,7.174903415679999,11.816854231951996,1
lane_02242,site_1847,site_1787,4,23.24,7.171817435716265,11.81177171400277,4
lane_02018,site_1701,site_1693,1,23.23,7.168731455752532,11.806689196053544,1
lane_01296,site_1187,site_1221,1,23.13,7.137871656115198,11.755864016561278,1
lane_00208,site_0237,site_0246,1,23.12,7.1347856761514645,11.750781498612051,79
lane_02733,site_2192,site_2177,1,23.07,7.1193557763327995,11.725368908865919,1
lane_00844,site_0816,site_0817,1,23.0,7.097753916586666,11.68979128322133,1
lane_02703,site_2155,site_2156,1,23.0,7.097753916586666,11.68979128322133,2
lane_01139,site_1063,site_1060,1,23.0,7.097753916586666,11.68979128322133,1
lane_00846,site_0817,site_0816,1,23.0,7.097753916586666,11.68979128322133,1
lane_01024,site_0964,site_0960,1,23.0,7.097753916586666,11.68979128322133,1
lane_00963,site_0916,site_0917,1,23.0,7.097753916586666,11.68979128322133,1
lane_02315,site_1855,site_1856,1,15.07,11.640702211345385,11.640702211345385,1
lane_02828,site_2279,site_2274,1,22.88,7.060722157021865,11.628801067830612,1
lane_02740,site_2192,site_2185,1,22.88,7.060722157021865,11.628801067830612,1
lane_02234,site_1833,site_1895,1,22.78,7.029862357384531,11.577975888338345,1
lane_00959,site_0900,site_0895,1,22.76,7.023690397457066,11.567810852439893,1
lane_02026,site_1701,site_1702,1,22.61,6.977400698001065,11.49157308320149,1
lane_00947,site_0895,site_0909,1,22.55,6.9588848182186664,11.46107797550613,1
lane_02993,site_2355,site_2349,1,40.63,11.42588734,11.42588734,1
lane_01727,site_1521,site_1516,1,22.46,6.931110998545066,11.415335313963093,1
lane_01138,site_1063,site_1059,1,22.44,6.924939038617599,11.40517027806464,1
lane_01539,site_1339,site_1362,1,22.29,6.878649339161598,11.328932508826238,1
lane_02343,site_1872,site_1867,1,22.28,6.875563359197867,11.323849990877012,1
lane_01795,site_1530,site_1516,1,22.2,6.850875519487999,11.283189847283198,1
lane_02994,site_2355,site_2350,1,40.0,11.248719999999999,11.248719999999999,1
lane_00759,site_0697,site_0610,1,40.0,11.248719999999999,11.248719999999999,1
lane_00906,site_0857,site_0870,1,22.11,6.823101699814398,11.237447185740157,1
lane_02347,site_1878,site_1867,1,14.53,11.223583485789543,11.223583485789543,1
lane_02469,site_2026,site_2032,1,22.0,6.789155920213331,11.181539488298665,1
lane_01249,site_1133,site_1155,1,22.0,6.789155920213331,11.181539488298665,1
lane_00962,site_0916,site_0915,1,22.0,6.789155920213331,11.181539488298665,1
lane_02623,site_2128,site_1449,1,22.0,6.789155920213331,11.181539488298665,1
lane_00818,site_0782,site_0804,2,14.46,11.169512539884158,11.169512539884158,2
lane_02322,site_1855,site_1875,2,14.44,11.154063698196904,11.154063698196904,2
lane_00485,site_0534,site_0525,1,21.93,6.767554060467198,11.145961862654078,1
lane_02310,site_1855,site_1835,1,14.42,11.138614856509651,11.138614856509651,1
lane_00786,site_0773,site_0778,1,21.84,6.739780240793599,11.10021920111104,1
lane_02454,site_2011,site_2019,1,21.84,6.739780240793599,11.10021920111104,1
lane_00431,site_0469,site_0456,1,21.76,6.715092401083732,11.059559057517225,1
lane_00043,site_0164,site_0027,2,21.72,6.702748481228798,11.039228985720317,1
lane_01360,site_1222,site_1225,1,14.24,10.99957528132437,10.99957528132437,1
lane_01245,site_1133,site_1150,2,21.62,6.671888681591466,10.988403806228051,2
lane_02461,site_2017,site_2011,1,21.61,6.668802701627731,10.983321288278825,1
lane_00251,site_0304,site_0303,1,21.56,6.6533728018090645,10.95790869853269,1
lane_00207,site_0235,site_0191,1,21.52,6.641028881954131,10.937578626735784,1
lane_01579,site_1369,site_1377,1,21.5,6.634856922026666,10.92741359083733,1
lane_01667,site_1453,site_2095,1,21.47,6.625598982135464,10.91216603698965,1
lane_00453,site_0479,site_0472,1,14.12,10.90688223120085,10.90688223120085,1
lane_00434,site_0469,site_0464,1,14.09,10.883708968669971,10.883708968669971,1
lane_02041,site_1717,site_1711,1,21.36,6.591653202534399,10.856258339548157,1
lane_01623,site_1414,site_1403,1,21.35,6.588567222570666,10.851175821598932,1
lane_02450,site_2011,site_2014,1,21.23,6.551535463005865,10.79018560620821,1
lane_02267,site_1847,site_1848,5,21.22,6.548449483042131,10.785103088258985,6
lane_00091,site_0164,site_0228,1,21.18,6.536105563187198,10.764773016462076,1
lane_00311,site_0361,site_0356,1,13.93,10.760118235171944,10.760118235171944,1
lane_01650,site_1414,site_1433,1,21.16,6.529933603259732,10.754607980563623,2
lane_00198,site_0198,site_0255,1,21.06,6.499073803622397,10.703782801071357,1
lane_02455,site_2011,site_2020,1,21.01,6.483643903803732,10.678370211325227,1
lane_00737,site_0686,site_0695,1,21.0,6.480557923839998,10.673287693375999,1
lane_00589,site_0611,site_0623,1,21.0,6.480557923839998,10.673287693375999,1
lane_02435,site_1998,site_2000,1,16.88,10.660405271643304,10.660405271643304,1
lane_00033,site_0141,site_0255,1,20.95,6.465128024021331,10.647875103629863,1
lane_02456,site_2011,site_2022,1,20.86,6.437354204347732,10.602132442086823,1
lane_00833,site_0806,site_0782,1,20.82,6.4250102844927985,10.581802370289918,1
lane_02369,site_1895,site_1823,1,13.65,10.543834451550397,10.543834451550397,1
lane_00252,site_0304,site_0305,1,20.67,6.378720585036799,10.50556460105152,1
lane_02407,site_1907,site_1918,1,13.6,10.505212347332264,10.505212347332264,1
lane_02220,site_1763,site_1965,1,13.6,10.505212347332264,10.505212347332264,1
lane_01688,site_1472,site_1483,1,13.56,10.474314663957758,10.474314663957758,1
lane_01124,site_1052,site_0927,1,20.53,6.335516865544532,10.434409349762344,1
lane_02734,site_2192,site_2178,1,20.53,6.335516865544532,10.434409349762344,1
lane_02446,site_2011,site_2009,1,20.46,6.3139150057984,10.398831724117759,1
lane_01576,site_1369,site_1374,1,13.46,10.397070455521492,10.397070455521492,1
lane_00112,site_0184,site_0255,1,20.35,6.279969226197332,10.342924026676263,1
lane_02449,site_2011,site_2013,2,20.34,6.276883246233599,10.337841508727037,2
lane_01521,site_1339,site_1335,1,20.3,6.2645393263786655,10.31751143693013,1
lane_00144,site_0191,site_0133,1,20.3,6.2645393263786655,10.31751143693013,1
lane_00306,site_0361,site_0351,1,13.35,10.312101826241598,10.312101826241598,1
lane_02017,site_1701,site_0306,1,20.26,6.252195406523732,10.297181365133225,1
lane_00913,site_0857,site_0878,1,20.23,6.242937466632532,10.281933811285544,1
lane_00886,site_0857,site_0848,1,20.11,6.205905707067732,10.220943595894825,1
lane_01188,site_1076,site_1063,1,20.06,6.190475807249064,10.19553100614869,1
lane_02374,site_1895,site_1834,3,20.04,6.184303847321599,10.185365970250237,3
lane_01605,site_1391,site_1962,1,20.01,6.175045907430399,10.170118416402557,1
lane_03005,site_2364,site_2365,1,20.0,6.171959927466665,10.16503589845333,1
lane_02809,site_2249,site_2261,1,20.0,6.171959927466665,10.16503589845333,1
lane_02467,site_2026,site_2030,1,20.0,6.171959927466665,10.16503589845333,1
lane_02420,site_1966,site_1969,1,20.0,6.171959927466665,10.16503589845333,1
lane_01120,site_1044,site_1051,1,20.0,6.171959927466665,10.16503589845333,1
lane_00968,site_0919,site_0916,1,20.0,6.171959927466665,10.16503589845333,1
lane_01111,site_1044,site_1041,1,20.0,6.171959927466665,10.16503589845333,1
lane_00020,site_0074,site_0255,1,19.94,6.153444047684266,10.13454079075797,1
lane_02232,site_1823,site_1895,1,13.05,10.080369200932799,10.080369200932799,1
lane_00971,site_0921,site_0924,2,15.74,8.507785435392318,10.079060829975571,2
lane_00072,site_0164,site_0149,2,19.8,6.110240328191998,10.063385539468797,2
lane_02739,site_2192,site_2184,1,19.76,6.097896408337066,10.043055467671893,1
lane_00394,site_0399,site_0407,1,19.76,6.097896408337066,10.043055467671893,1
lane_01112,site_1044,site_1042,1,19.6,6.048520728917333,9.961735180484265,1
lane_02844,site_2303,site_2302,1,19.56,6.036176809062399,9.941405108687357,1
lane_00443,site_0479,site_0455,1,12.87,9.941329625747517,9.941329625747517,1
lane_01679,site_1472,site_1474,1,19.35,5.971371229823999,9.834672231753599,1
lane_02888,site_2316,site_0741,1,19.33,5.965199269896532,9.824507195855142,1
lane_01286,site_1187,site_1200,1,19.29,5.952855350041598,9.804177124058237,1
lane_00119,site_0191,site_0026,1,19.25,5.940511430186665,9.783847052261331,1
lane_02176,site_1762,site_1446,1,19.14,5.906565650585598,9.727939354819837,1
lane_02024,site_1701,site_1699,1,19.13,5.903479670621865,9.72285683687061,1
lane_00411,site_0407,site_1487,1,19.05,5.878791830911999,9.682196693276799,1
lane_02845,site_2303,site_2304,1,19.05,5.878791830911999,9.682196693276799,1
